T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
14527,-38,-69,-791,-1540,140,280,85,-97,-176
14529,-38,-69,-791,-910,1540,280,-1032,-140,-187
14531,-38,-69,-791,-910,1540,280,-1032,-140,-187
14533,-38,-69,-791,-910,1540,280,-1032,-140,-187
14535,-38,-69,-791,-910,1540,280,-1032,-140,-187
14537,-163,-260,-884,-910,1540,280,-871,-565,-906
14539,-163,-260,-884,-2380,980,280,-871,-565,-906
14541,-163,-260,-884,-2380,980,280,-871,-565,-906
14543,-163,-260,-884,-2380,980,280,-871,-565,-906
14545,-163,-260,-884,-2380,980,280,-871,-565,-906
14547,207,324,-1255,-2380,980,280,139,-176,-1838
14549,207,324,-1255,-840,420,350,139,-176,-1838
14551,207,324,-1255,-840,420,350,139,-176,-1838
14553,207,324,-1255,-840,420,350,139,-176,-1838
14555,207,324,-1255,-840,420,350,139,-176,-1838
14557,-159,109,-986,-840,420,350,143,462,-1107
14559,-159,109,-986,-1750,1960,280,143,462,-1107
14561,-159,109,-986,-1750,1960,280,143,462,-1107
14563,-159,109,-986,-1750,1960,280,143,462,-1107
14565,-159,109,-986,-1750,1960,280,143,462,-1107
14567,-30,-338,-1025,-1750,1960,280,-722,142,-237
14569,-30,-338,-1025,-1960,280,350,-722,142,-237
14571,-30,-338,-1025,-1960,280,350,-722,142,-237
14573,-30,-338,-1025,-1960,280,350,-722,142,-237
14575,-30,-338,-1025,-1960,280,350,-722,142,-237
14577,-22,39,-697,-1960,280,350,-1087,-597,-740
14579,-22,39,-697,-770,1330,350,-1087,-597,-740
14581,-22,39,-697,-770,1330,350,-1087,-597,-740
14583,-22,39,-697,-770,1330,350,-1087,-597,-740
14585,-22,39,-697,-770,1330,350,-1087,-597,-740
14587,179,246,-1072,-770,1330,350,-81,-279,-1609
14589,179,246,-1072,-2380,1330,280,-81,-279,-1609
14591,179,246,-1072,-2380,1330,280,-81,-279,-1609
14593,179,246,-1072,-2380,1330,280,-81,-279,-1609
14595,179,246,-1072,-2380,1330,280,-81,-279,-1609
14597,-69,16,-877,-2380,1330,280,389,356,-1431
