T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
7850,277,4,-857,-1890,4200,0,-94,864,-4547
7852,-260,86,-1064,-1890,4200,0,-94,864,-4547
7854,-260,86,-1064,-1890,4200,0,175,1340,-4794
7856,-260,86,-1064,-1890,4200,0,175,1340,-4794
7858,-260,86,-1064,-2030,-3850,210,175,1340,-4794
7860,-260,86,-1064,-2030,-3850,210,175,1340,-4794
7862,101,-22,-873,-2030,-3850,210,175,1340,-4794
7864,101,-22,-873,-2030,-3850,210,10,1947,-3952
7866,101,-22,-873,-2030,-3850,210,10,1947,-3952
7868,101,-22,-873,-630,8750,210,10,1947,-3952
7870,101,-22,-873,-630,8750,210,10,1947,-3952
7872,296,-186,-1290,-630,8750,210,10,1947,-3952
7874,296,-186,-1290,-630,8750,210,-797,1208,-3364
7876,296,-186,-1290,-630,8750,210,-797,1208,-3364
7878,296,-186,-1290,-5530,-3500,490,-797,1208,-3364
7880,296,-186,-1290,-5530,-3500,490,-797,1208,-3364
7882,-424,378,-678,-5530,-3500,490,-813,844,-3569
7884,-424,378,-678,-5530,-3500,490,-1264,827,-3573
7886,-424,378,-678,-5530,-3500,490,-1264,827,-3573
7888,-424,378,-678,4130,-630,70,-1264,827,-3573
7890,-424,378,-678,4130,-630,70,-1264,827,-3573
7892,460,-256,-1029,4130,-630,70,-233,747,-4444
7894,460,-256,-1029,4130,-630,70,-233,747,-4444
7896,460,-256,-1029,4130,-630,70,-233,747,-4444
7898,460,-256,-1029,-6230,8050,-70,-233,747,-4444
7900,460,-256,-1029,-6230,8050,-70,-233,747,-4444
7902,-256,176,-955,-6230,8050,-70,129,1280,-4820
7904,-256,176,-955,-6230,8050,-70,129,1280,-4820
7906,-256,176,-955,-6230,8050,-70,129,1280,-4820
7908,-256,176,-955,-840,-7350,770,129,1280,-4820
7910,-256,176,-955,-840,-7350,770,129,1280,-4820
7912,-190,-112,-1013,-840,-7350,770,115,1924,-4049
7914,-190,-112,-1013,-840,-7350,770,115,1924,-4049
7916,-190,-112,-1013,-840,-7350,770,115,1924,-4049
7918,-190,-112,-1013,1890,6020,0,115,1924,-4049
7920,-190,-112,-1013,1890,6020,0,115,1924,-4049
7922,183,-61,-1064,1890,6020,0,-708,1304,-3429
7924,183,-61,-1064,1890,6020,0,-708,1304,-3429
7926,183,-61,-1064,1890,6020,0,-708,1304,-3429
7928,183,-61,-1064,-5810,-630,140,-708,1304,-3429
7930,183,-61,-1064,-5810,-630,140,-708,1304,-3429
7932,-73,109,-865,-5810,-630,140,-1278,897,-3479
7934,-73,109,-865,-5810,-630,140,-1278,897,-3479
7936,-73,109,-865,-5810,-630,140,-1278,897,-3479
7938,-73,109,-865,1750,-840,490,-1278,897,-3479
7940,-73,109,-865,1750,-840,490,-1278,897,-3479
7942,156,-159,-1157,1750,-840,490,-361,691,-4365
7944,156,-159,-1157,1750,-840,490,-361,691,-4365
7946,156,-159,-1157,1750,-840,490,-361,691,-4365
7948,156,-159,-1157,-3080,4200,140,-361,691,-4365
7950,156,-159,-1157,-3080,4200,140,-361,691,-4365
7952,-514,199,-994,-3080,4200,140,88,1208,-4840
7954,-514,199,-994,-3080,4200,140,88,1208,-4840
7956,-514,199,-994,-3080,4200,140,88,1208,-4840
7958,-514,199,-994,-1050,-3990,350,88,1208,-4840
7960,-514,199,-994,-1050,-3990,350,88,1208,-4840
7962,199,-143,-997,-1050,-3990,350,218,1899,-4157
7964,199,-143,-997,-1050,-3990,350,218,1899,-4157
7966,199,-143,-997,-1050,-3990,350,218,1899,-4157
7968,199,-143,-997,-1330,8820,0,218,1899,-4157
7970,199,-143,-997,-1330,8820,0,218,1899,-4157
7972,199,-143,-997,-1330,8820,0,-642,1407,-3508
7974,59,125,-912,-1330,8820,0,-642,1407,-3508
7976,59,125,-912,-1330,8820,0,-642,1407,-3508
7978,59,125,-912,-4970,-3990,350,-642,1407,-3508
7980,59,125,-912,-4970,-3990,350,-642,1407,-3508
7982,59,125,-912,-4970,-3990,350,-1285,962,-3384
7984,39,234,-935,-4970,-3990,350,-1285,962,-3384
7986,39,234,-935,-4970,-3990,350,-1285,962,-3384
7988,39,234,-935,4130,420,280,-1285,962,-3384
7990,39,234,-935,4130,420,280,-1285,962,-3384
7992,39,234,-935,4130,420,280,-496,661,-4248
7994,172,-143,-1224,4130,420,280,-496,661,-4248
7996,172,-143,-1224,4130,420,280,-496,661,-4248
7998,172,-143,-1224,-5950,5950,-140,-496,661,-4248
8000,172,-143,-1224,-5950,5950,-140,-496,661,-4248
