T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
38196,-46,-7,-994,-1680,840,210,-271,-79,-1318
38198,-46,-7,-994,-1680,840,210,-271,-79,-1318
38200,-46,-7,-994,-1260,1190,140,-271,-79,-1318
38202,-73,-50,-1091,-1260,1190,140,-271,-79,-1318
38204,-73,-50,-1091,-1260,1190,140,-271,-79,-1318
38206,-73,-50,-1091,-1260,1190,140,407,354,-1580
38208,-73,-50,-1091,-1260,1190,140,407,354,-1580
38210,-73,-50,-1091,-1680,1190,210,407,354,-1580
38212,43,31,-974,-1680,1190,210,407,354,-1580
38214,43,31,-974,-1680,1190,210,407,354,-1580
38216,43,31,-974,-1680,1190,210,243,569,-784
38218,43,31,-974,-1680,1190,210,243,569,-784
38220,43,31,-974,-1260,1050,280,243,569,-784
38222,-3,20,-900,-1260,1050,280,243,569,-784
38224,-3,20,-900,-1260,1050,280,243,569,-784
38226,-3,20,-900,-1260,1050,280,-818,310,-14
38228,-3,20,-900,-1260,1050,280,-818,310,-14
38230,-3,20,-900,-1540,1400,140,-818,310,-14
38232,8,-58,-1044,-1540,1400,140,-818,310,-14
38234,8,-58,-1044,-1540,1400,140,-818,310,-14
38236,8,-58,-1044,-1540,1400,140,-1015,-12,-233
38238,8,-58,-1044,-1540,1400,140,-1015,-12,-233
38240,8,-58,-1044,-1610,910,210,-1015,-12,-233
38242,-186,12,-994,-1610,910,210,-1015,-12,-233
38244,-186,12,-994,-1610,910,210,-1015,-12,-233
38246,-186,12,-994,-1610,910,210,-449,-103,-1185
38248,-186,12,-994,-1610,910,210,-449,-103,-1185
38250,-186,12,-994,-1330,1260,210,-449,-103,-1185
38252,23,-38,-1009,-1330,1260,210,-449,-103,-1185
38254,23,-38,-1009,-1330,1260,210,-449,-103,-1185
38256,23,-38,-1009,-1330,1260,210,374,304,-1628
38258,23,-38,-1009,-1330,1260,210,374,304,-1628
38260,23,-38,-1009,-1750,840,280,374,304,-1628
38262,-73,-26,-861,-1750,840,280,374,304,-1628
38264,-73,-26,-861,-1750,840,280,374,304,-1628
38266,-73,-26,-861,-1750,840,280,323,561,-939
38268,-73,-26,-861,-1750,840,280,323,561,-939
38270,-73,-26,-861,-1400,1050,210,323,561,-939
38272,-73,-26,-861,-1400,1050,210,323,561,-939
38274,8,0,-1029,-1400,1050,210,323,561,-939
38276,8,0,-1029,-1400,1050,210,-658,409,-94
38278,8,0,-1029,-1400,1050,210,-658,409,-94
38280,8,0,-1029,-1540,1190,280,-658,409,-94
38282,8,0,-1029,-1540,1190,280,-658,409,-94
38284,-77,16,-1083,-1540,1190,280,-658,409,-94
38286,-77,16,-1083,-1540,1190,280,-1021,29,-96
38288,-77,16,-1083,-1540,1190,280,-1021,29,-96
38290,-77,16,-1083,-1610,840,280,-1021,29,-96
38292,-77,16,-1083,-1610,840,280,-1021,29,-96
38294,-34,-15,-1068,-1610,840,280,-1021,29,-96
38296,-34,-15,-1068,-1610,840,280,-598,-114,-1066
38298,-34,-15,-1068,-1610,840,280,-598,-114,-1066
38300,-34,-15,-1068,-1330,1330,140,-598,-114,-1066
38302,-34,-15,-1068,-1330,1330,140,-598,-114,-1066
38304,-34,-30,-1153,-1330,1330,140,-598,-114,-1066
38306,-34,-30,-1153,-1330,1330,140,328,229,-1628
38308,-34,-30,-1153,-1330,1330,140,328,229,-1628
38310,-34,-30,-1153,-1750,980,210,328,229,-1628
38312,-34,-30,-1153,-1750,980,210,328,229,-1628
38314,-93,-22,-919,-1750,980,210,328,229,-1628
38316,-93,-22,-919,-1750,980,210,399,537,-1105
38318,-93,-22,-919,-1750,980,210,399,537,-1105
38320,-93,-22,-919,-1330,980,280,399,537,-1105
38322,-93,-22,-919,-1330,980,280,399,537,-1105
38324,43,4,-997,-1330,980,280,399,537,-1105
38326,43,4,-997,-1330,980,280,-459,501,-200
38328,43,4,-997,-1330,980,280,-459,501,-200
38330,43,4,-997,-1680,1120,280,-459,501,-200
38332,43,4,-997,-1680,1120,280,-459,501,-200
38334,-30,-15,-818,-1680,1120,280,-459,501,-200
38336,-30,-15,-818,-1680,1120,280,-1005,85,2
38338,-30,-15,-818,-1680,1120,280,-1005,85,2
38340,-30,-15,-818,-1680,700,210,-1005,85,2
38342,-30,-15,-818,-1680,700,210,-1005,85,2
38344,-42,-38,-1056,-1680,700,210,-1005,85,2
38346,-42,-38,-1056,-1680,700,210,-729,-119,-914
38348,-42,-38,-1056,-1680,700,210,-729,-119,-914
38350,-42,-38,-1056,-1470,1120,210,-729,-119,-914
38352,-42,-38,-1056,-1470,1120,210,-729,-119,-914
38354,51,-11,-1033,-1470,1120,210,-729,-119,-914
38356,51,-11,-1033,-1470,1120,210,273,198,-1598
38358,51,-11,-1033,-1470,1120,210,273,198,-1598
38360,51,-11,-1033,-1750,840,210,273,198,-1598
38362,51,-11,-1033,-1750,840,210,273,198,-1598
38364,-15,8,-923,-1750,840,210,273,198,-1598
38366,-15,8,-923,-1750,840,210,423,499,-1245
38368,-15,8,-923,-1750,840,210,423,499,-1245
38370,-15,8,-923,-1470,1050,140,423,499,-1245
38372,-15,8,-923,-1470,1050,140,423,499,-1245
38374,-58,-15,-951,-1470,1050,140,423,499,-1245
38376,-58,-15,-951,-1470,1050,140,-265,548,-307
38378,-58,-15,-951,-1470,1050,140,-265,548,-307
38380,-58,-15,-951,-1680,1050,210,-265,548,-307
38382,-58,-15,-951,-1680,1050,210,-265,548,-307
38384,-112,0,-873,-1680,1050,210,-265,548,-307
38386,-112,0,-873,-1680,1050,210,-969,160,75
38388,-112,0,-873,-1680,1050,210,-969,160,75
38390,-112,0,-873,-1680,700,280,-969,160,75
38392,-112,0,-873,-1680,700,280,-969,160,75
38394,-11,0,-1052,-1680,700,280,-969,160,75
38396,-11,0,-1052,-1680,700,280,-890,-106,-707
38398,-11,0,-1052,-1680,700,280,-890,-106,-707
38400,-11,0,-1052,-1470,1120,210,-890,-106,-707
38402,-11,0,-1052,-1470,1120,210,-890,-106,-707
38404,-19,-30,-939,-1470,1120,210,-890,-106,-707
38406,-19,-30,-939,-1470,1120,210,80,85,-1478
38408,-19,-30,-939,-1470,1120,210,80,85,-1478
38410,-19,-30,-939,-1890,840,210,80,85,-1478
38412,-19,-30,-939,-1890,840,210,80,85,-1478
38414,-22,-30,-1060,-1890,840,210,80,85,-1478
38416,-22,-30,-1060,-1890,840,210,448,441,-1440
38418,-22,-30,-1060,-1890,840,210,448,441,-1440
38420,-22,-30,-1060,-1330,910,210,448,441,-1440
38422,-22,-30,-1060,-1330,910,210,448,441,-1440
38424,-22,-30,-1060,-1330,910,210,448,441,-1440
38426,-42,8,-970,-1330,910,210,-42,559,-494
38428,-42,8,-970,-1330,910,210,-42,559,-494
38430,-42,8,-970,-1820,1050,280,-42,559,-494
38432,-42,8,-970,-1820,1050,280,-42,559,-494
38434,-42,8,-970,-1820,1050,280,-42,559,-494
38436,-54,-34,-1122,-1820,1050,280,-931,214,90
38438,-54,-34,-1122,-1820,1050,280,-931,214,90
38440,-54,-34,-1122,-1610,700,280,-931,214,90
38442,-54,-34,-1122,-1610,700,280,-931,214,90
38444,-54,-34,-1122,-1610,700,280,-931,214,90
38446,-34,16,-947,-1610,700,280,-956,-89,-538
38448,-34,16,-947,-1610,700,280,-956,-89,-538
38450,-34,16,-947,-1540,1050,140,-956,-89,-538
38452,-34,16,-947,-1540,1050,140,-956,-89,-538
38454,-34,16,-947,-1540,1050,140,-956,-89,-538
38456,-128,-30,-935,-1540,1050,140,-115,-9,-1386
38458,-128,-30,-935,-1540,1050,140,-115,-9,-1386
38460,-128,-30,-935,-1750,770,280,-115,-9,-1386
38462,-128,-30,-935,-1750,770,280,-115,-9,-1386
38464,-128,-30,-935,-1750,770,280,-115,-9,-1386
38466,43,62,-880,-1750,770,280,452,395,-1549
38468,43,62,-880,-1750,770,280,452,395,-1549
38470,43,62,-880,-1330,1050,280,452,395,-1549
38472,43,62,-880,-1330,1050,280,452,395,-1549
38474,43,62,-880,-1330,1050,280,452,395,-1549
38476,-54,-7,-845,-1330,1050,280,100,562,-642
38478,-54,-7,-845,-1330,1050,280,100,562,-642
38480,-54,-7,-845,-1750,980,210,100,562,-642
38482,-54,-7,-845,-1750,980,210,100,562,-642
38484,-54,-7,-845,-1750,980,210,100,562,-642
38486,-15,-34,-1111,-1750,980,210,-882,271,65
38488,-15,-34,-1111,-1750,980,210,-882,271,65
38490,-15,-34,-1111,-1540,910,210,-882,271,65
38492,-15,-34,-1111,-1540,910,210,-882,271,65
38494,-15,-34,-1111,-1540,910,210,-882,271,65
38496,8,-46,-1033,-1540,910,210,-999,-66,-386
38498,8,-46,-1033,-1540,910,210,-999,-66,-386
38500,8,-46,-1033,-1540,1120,210,-999,-66,-386
38502,8,-46,-1033,-1540,1120,210,-999,-66,-386
38504,8,-46,-1033,-1540,1120,210,-999,-66,-386
38506,-15,-3,-1079,-1540,1120,210,-299,-64,-1272
38508,-15,-3,-1079,-1540,1120,210,-299,-64,-1272
38510,-15,-3,-1079,-1750,770,210,-299,-64,-1272
38512,-15,-3,-1079,-1750,770,210,-299,-64,-1272
38514,-15,-3,-1079,-1750,770,210,-299,-64,-1272
38516,-50,-50,-966,-1750,770,210,421,344,-1612
38518,-50,-50,-966,-1750,770,210,421,344,-1612
38520,-50,-50,-966,-1400,1120,210,421,344,-1612
38522,-50,-50,-966,-1400,1120,210,421,344,-1612
38524,-50,-50,-966,-1400,1120,210,421,344,-1612
38526,-22,-30,-1033,-1400,1120,210,225,564,-792
38528,-22,-30,-1033,-1400,1120,210,225,564,-792
38530,-22,-30,-1033,-1750,910,210,225,564,-792
38532,-22,-30,-1033,-1750,910,210,225,564,-792
38534,-22,-30,-1033,-1750,910,210,225,564,-792
38536,-22,-15,-1087,-1750,910,210,-778,328,-16
38538,-22,-15,-1087,-1750,910,210,-778,328,-16
38540,-22,-15,-1087,-1540,910,280,-778,328,-16
38542,-22,-15,-1087,-1540,910,280,-778,328,-16
38544,-22,-15,-1087,-1540,910,280,-778,328,-16
38546,-7,4,-1036,-1540,910,280,-1033,-13,-247
38548,-7,4,-1036,-1540,910,280,-1033,-13,-247
