T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
56750,-338,-385,-1337,-3430,-9730,560,1464,890,-3579
56752,246,168,-912,-3430,-9730,560,1464,890,-3579
56754,246,168,-912,-3430,-9730,560,-3464,467,-1306
56756,246,168,-912,-3430,-9730,560,-3464,467,-1306
56758,246,168,-912,4060,11340,210,-3464,467,-1306
56760,246,168,-912,4060,11340,210,-3464,467,-1306
56762,195,-175,-1185,4060,11340,210,-3464,467,-1306
56764,195,-175,-1185,4060,11340,210,775,1296,-2305
56766,195,-175,-1185,4060,11340,210,775,1296,-2305
56768,195,-175,-1185,-10710,-7770,700,775,1296,-2305
56770,195,-175,-1185,-10710,-7770,700,775,1296,-2305
56772,-100,406,-830,-10710,-7770,700,775,1296,-2305
56774,-100,406,-830,-10710,-7770,700,-3427,-1491,-2209
56776,-100,406,-830,-10710,-7770,700,-3427,-1491,-2209
56778,-100,406,-830,9800,7490,70,-3427,-1491,-2209
56780,-100,406,-830,9800,7490,70,-3427,-1491,-2209
56782,-65,-233,-1087,9800,7490,70,-3427,-1491,-2209
56784,-65,-233,-1087,9800,7490,70,708,1820,-1677
56786,-65,-233,-1087,9800,7490,70,708,1820,-1677
56788,-65,-233,-1087,-14840,-2940,770,708,1820,-1677
56790,-65,-233,-1087,-14840,-2940,770,708,1820,-1677
56792,-229,371,-631,-14840,-2940,770,708,1820,-1677
56794,-229,371,-631,-14840,-2940,770,-1262,-2198,-4327
56796,-229,371,-631,-14840,-2940,770,-1262,-2198,-4327
56798,-229,371,-631,12040,2170,140,-1262,-2198,-4327
56800,-229,371,-631,12040,2170,140,-1262,-2198,-4327
56802,176,-190,-1130,12040,2170,140,-1262,-2198,-4327
56804,176,-190,-1130,12040,2170,140,-334,1932,-1312
56806,176,-190,-1130,12040,2170,140,-334,1932,-1312
56808,176,-190,-1130,-14490,3080,630,-334,1932,-1312
56810,176,-190,-1130,-14490,3080,630,-334,1932,-1312
56812,20,-61,-1099,-14490,3080,630,-334,1932,-1312
56814,20,-61,-1099,-14490,3080,630,1862,-619,-5628
56816,20,-61,-1099,-14490,3080,630,1862,-619,-5628
56818,20,-61,-1099,10080,-3780,280,1862,-619,-5628
