T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
134829,-186,-15,-919,-1680,980,280,-1033,-512,-1300
134869,-7,-15,-923,-1400,980,280,-1033,-235,-510
134909,0,-73,-1138,-1610,770,140,-482,465,-340
134949,-85,-22,-935,-1610,1050,70,414,388,-1071
134989,0,35,-713,-1540,630,140,179,-217,-1518
135029,-139,-54,-919,-1680,700,140,-838,-380,-931
135069,-38,-30,-1204,-1540,1050,210,-876,61,-229
135109,35,39,-1013,-1610,700,210,124,542,-668
135149,-108,43,-970,-1610,1050,140,439,116,-1433
135189,-210,23,-861,-1540,770,70,-372,-509,-1304
135229,-7,23,-939,-1750,770,140,-1012,-191,-444
135269,-81,-100,-1165,-1750,980,210,-457,504,-365
135309,-3,-69,-1040,-1610,700,210,466,365,-1145
135349,-11,16,-744,-1750,910,140,137,-251,-1449
135389,-155,-15,-908,-1610,840,210,-907,-383,-874
135429,-22,-38,-1239,-1610,700,70,-725,190,-220
135469,-97,0,-732,-1680,980,140,233,495,-782
135509,-171,-11,-1126,-1540,770,70,376,-3,-1533
135549,-69,-85,-1259,-1680,770,210,-588,-460,-1156
135589,-116,78,-841,-1540,1050,210,-1008,-106,-328
135629,-50,105,-853,-1610,630,280,-152,572,-484
135669,-38,-69,-1192,-1680,1050,140,468,254,-1304
135709,-7,-65,-1033,-1470,910,70,-82,-437,-1406
135749,16,12,-838,-1610,630,140,-993,-294,-638
135789,-116,-7,-799,-1680,1050,140,-684,325,-278
135829,-42,-19,-1033,-1540,700,210,392,440,-974
135869,62,-7,-1099,-1680,840,140,226,-118,-1505
135909,-104,4,-962,-1610,980,280,-778,-432,-1027
135949,-186,47,-919,-1540,630,280,-902,35,-232
135989,-19,4,-1036,-1610,1050,210,53,538,-635
136029,-132,-85,-1181,-1470,770,140,468,104,-1471
136069,-77,-26,-978,-1680,770,140,-449,-472,-1231
136109,-77,23,-787,-1680,910,70,-1039,-164,-410
