T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
426447,-1216,-93,-253,-35210,-319060,35140,127,-99,-259
426487,-1111,-19,-132,-53970,-404320,-76790,243,-82,-322
426527,-892,70,191,50890,-350070,-45010,310,-94,-421
426567,-982,105,480,4060,-429240,-69300,354,-113,-517
426607,-685,230,741,74340,-394170,-127750,385,-130,-689
426647,-639,343,1115,123410,-180670,-109690,360,-166,-768
426687,-545,378,1264,81480,-43750,-58240,360,-193,-804
426727,-529,347,1361,52920,140490,9240,359,-198,-782
426767,-1130,35,1197,141960,597100,25410,375,-181,-682
426807,-1216,-136,659,304360,839440,-186060,297,-226,-432
426847,-635,218,277,53410,450660,-263130,150,-324,-319
426887,-771,35,-268,15470,328860,-50120,53,-351,-266
426927,-962,-108,-487,34440,278740,-113890,-38,-373,-248
426967,-537,-69,-284,22400,214550,-216020,-117,-376,-259
427007,-190,101,-802,39830,322350,-226660,-217,-380,-279
427047,285,277,-697,118930,296520,-240590,-319,-374,-347
427087,207,125,-568,252140,447650,-209440,-426,-376,-454
427127,839,523,-30,453810,555450,-260820,-498,-346,-653
427167,811,351,176,307090,241010,-210630,-513,-290,-774
427207,878,242,1006,243950,166250,-148330,-507,-214,-828
427247,1002,-46,-334,273630,29540,-183120,-497,-146,-811
427287,1451,460,43,212660,-71890,-173740,-487,-72,-781
427327,1669,441,913,199080,-153090,-89600,-455,-3,-709
427367,1798,527,800,-48300,-199430,20580,-443,11,-667
427407,1346,164,335,-349160,-417270,175210,-468,-18,-629
427447,815,-163,-467,-486570,-717430,207620,-433,-57,-495
427487,449,-89,-845,-212870,-448350,196980,-339,-48,-402
427527,20,-303,-537,-95760,-315070,171010,-289,-56,-349
427567,-545,-202,-565,-25970,-135870,121240,-259,-59,-333
427607,-77,-38,-682,-41650,-18620,70700,-235,-47,-314
427647,-549,-108,-1060,-16100,63770,68530,-242,-35,-321
427687,-229,-34,-1005,-700,25410,-17010,-255,-28,-334
427727,-210,-3,-1001,12950,72170,-38010,-263,-22,-356
427767,39,51,-1126,16450,80850,-74830,-279,-14,-364
427807,101,0,-986,12880,23730,-73990,-283,1,-384
427847,4,23,-1009,18620,16660,-73080,-287,8,-395
427887,250,39,-958,16730,57890,-101150,-276,13,-403
427927,378,47,-1056,-840,62020,-79170,-279,35,-434
427967,300,70,-927,26110,88690,-47810,-281,46,-444
428007,476,137,-1056,6160,65170,-46270,-278,50,-454
428047,452,105,-982,4340,52640,-21140,-274,63,-469
428087,250,20,-865,12390,62720,4340,-279,62,-473
428127,480,86,-857,-9380,51450,-26880,-289,65,-477
428167,386,-54,-955,-42140,43260,-14910,-286,74,-504
428207,257,-85,-1079,-20930,-11760,-27370,-280,89,-497
428247,449,-50,-966,560,-12180,20090,-285,73,-498
428287,413,16,-892,21000,10220,1190,-282,71,-496
428327,417,12,-927,4900,-14070,9310,-288,78,-493
428367,456,39,-927,30100,1120,9730,-295,65,-485
428407,413,62,-962,26950,2660,13930,-282,55,-478
428447,566,86,-763,121030,45780,30730,-307,40,-477
428487,573,328,-744,-21840,-13230,3220,-305,29,-465
428527,382,94,-818,5880,17080,23240,-300,28,-469
428567,394,74,-658,-6370,13230,26530,-309,20,-454
428607,686,250,-1122,-1820,23870,29470,-309,18,-453
428647,230,179,-760,-6090,14980,22750,-319,9,-453
428687,577,187,-1048,-1890,13580,16240,-324,-6,-450
428727,491,246,-869,-5390,7000,11270,-335,-4,-453
428767,468,226,-927,210,6020,5880,-324,-13,-457
428807,445,207,-830,-1260,-350,2870,-317,-9,-456
428847,449,203,-834,3710,3080,1330,-342,-21,-453
428887,495,183,-849,-4690,-210,1260,-335,-17,-457
428927,468,203,-857,350,1960,280,-334,-14,-465
428967,445,207,-845,-210,2520,630,-339,-17,-479
429007,476,191,-865,-1960,-210,-350,-345,-10,-483
429047,488,195,-845,-2310,210,-280,-338,-14,-465
429087,488,199,-849,-2170,-70,-210,-348,-11,-468
429127,484,187,-845,-1820,280,-140,-348,-17,-475
429167,476,195,-853,-1540,-630,-910,-341,-13,-473
429207,480,191,-849,-1260,910,0,-335,-24,-452
429247,476,195,-857,-2450,-630,-560,-357,-26,-456
429287,480,195,-849,-1610,630,70,-345,-24,-464
429327,488,191,-853,-1820,280,-210,-350,-21,-464
429367,480,183,-857,-1750,-910,-770,-356,-17,-468
429407,480,187,-845,-1050,1260,70,-355,-6,-469
429447,484,199,-857,-2870,-1050,-490,-351,-3,-460
429487,480,195,-841,-910,1120,140,-356,0,-468
429527,480,187,-849,-2380,-280,-280,-355,5,-458
429567,476,203,-853,-1750,280,-70,-347,4,-457
429607,476,191,-853,-1400,350,-280,-344,0,-435
429647,484,187,-853,-1750,140,-210,-344,4,-447
429687,472,191,-849,-1750,350,-140,-348,13,-451
429727,476,191,-853,-1750,140,-350,-348,8,-446
429767,488,183,-857,-1540,630,0,-344,9,-453
429807,476,191,-861,-1680,0,-420,-336,16,-439
429847,472,191,-849,-1540,420,-70,-344,19,-446
429887,476,191,-865,-2100,210,-70,-340,12,-446
429927,476,187,-845,-1890,420,0,-348,12,-438
429967,476,191,-849,-1960,350,0,-341,9,-443
430007,468,179,-849,-1260,210,-350,-338,2,-443
430047,476,195,-849,-1610,350,-210,-344,2,-445
430087,476,191,-849,-2100,210,-70,-344,4,-449
430127,472,191,-857,-210,420,-630,-333,-8,-442
430167,472,183,-857,-1890,560,70,-338,-11,-449
430207,476,187,-853,-2380,70,0,-320,-13,-433
430247,468,191,-853,-1680,770,140,-302,-3,-427
430287,476,191,-849,-2170,140,-70,-286,9,-422
430327,488,187,-845,280,560,-770,-310,31,-413
430367,476,191,-853,-2380,-70,-70,-305,23,-420
430407,476,187,-845,-1540,1050,140,-333,22,-436
430447,476,195,-849,-2520,-140,0,-341,4,-435
430487,472,191,-857,-1260,1190,210,-337,8,-449
430527,472,183,-857,-2310,-140,-210,-341,8,-442
430567,476,187,-849,70,630,-630,-341,4,-434
430607,472,187,-861,-2310,140,0,-341,5,-445
430647,476,187,-849,-1750,700,70,-344,4,-450
430687,472,187,-853,-1960,490,0,-349,0,-458
430727,460,187,-861,-2170,210,70,-362,8,-466
430767,476,179,-861,-1400,1050,140,-394,7,-466
430807,468,187,-865,-1750,-350,-630,-457,49,-491
430847,476,191,-841,-1260,1050,210,-633,135,-542
430887,468,191,-857,-2170,280,0,-1037,330,-582
430927,472,187,-861,-1890,490,0,-2092,649,-545
430967,476,183,-853,-1190,910,0,-4127,713,-505
431007,480,183,-853,-1890,-70,-280,-7481,113,-176
431047,464,183,-853,-1330,1120,210,-12369,-2482,1618
431087,476,187,-861,-2520,70,-70,-17385,-9038,6830
431127,480,191,-857,-1540,910,210,-18423,-21034,19493
431167,472,183,-869,-1890,630,0,-4960,-28122,28479
431207,472,187,-845,-2170,210,70,18617,-5210,40054
431247,468,191,-857,-1050,1470,280,19183,26588,-1307
431287,468,179,-849,-2520,-70,0,7713,28561,-3275
431327,468,179,-849,-1050,1400,280,-976,26336,-4249
431367,472,191,-857,-2100,490,0,-7841,24911,-5053
431407,468,187,-857,-910,1540,350,-16685,26161,-6454
431447,472,183,-857,-1890,700,70,-30164,25595,-382
431487,468,187,-857,-2380,-70,0,-44571,-214,-1458
431527,472,172,-857,-2100,350,0,-47152,-2070,20
431567,476,187,-849,-770,-350,-910,-30817,-1111,-501
431607,468,191,-845,-1470,910,140,1803,34,-85
431647,472,187,-857,-2310,210,-70,19209,144,14167
431687,468,179,-849,-1260,1190,210,16603,599,-1438
431727,476,183,-865,-2310,210,0,4464,24,-623
431767,468,187,-857,-1400,1050,210,-3996,-428,-488
431807,472,183,-857,-2100,490,0,-8445,-662,-498
431847,468,183,-857,-1400,1120,210,-14145,-980,-471
431887,468,191,-853,-910,1680,280,-20462,-1295,-400
431927,472,195,-853,-2450,70,-70,-27935,-1540,-3244
431967,468,187,-853,-1400,980,280,-37089,-1973,-1061
432007,472,183,-861,-2730,-210,-140,-48115,-2314,-1347
432047,460,187,-853,-1540,770,210,-51040,-2359,-1542
432087,476,187,-861,-2100,420,0,-35718,-1692,-657
432127,468,179,-853,-2100,210,140,-5407,-575,-1353
432167,472,183,-853,-1050,1470,210,2177,-164,-188
432207,476,187,-865,-3150,-770,-210,-2332,24093,5934
432247,464,183,-853,-980,1330,350,-4350,15896,1018
432287,472,179,-861,-2590,0,-140,-5762,13100,-567
432327,460,191,-849,280,840,-350,-8404,13043,-1413
432367,468,187,-857,-840,1890,210,-13317,15624,-1522
432407,468,191,-861,-1260,1190,350,-20900,19880,-243
432447,468,191,-849,-980,1680,280,-32649,27708,-2080
432487,468,187,-853,-3570,-1190,-280,494,-786,-1233
432527,468,191,-853,-1680,770,140,-382,-572,832
432567,472,183,-861,-3150,-630,-210,-749,-25,-367
432607,472,195,-853,-1470,840,280,-646,21,-659
432647,468,183,-857,-2170,350,0,-435,-145,-329
432687,464,187,-857,-2100,280,140,-290,-247,-75
432727,472,187,-865,-1400,1190,140,-201,-325,88
432767,472,183,-857,-2240,280,70,-116,-389,241
432807,468,176,-857,140,2730,560,89,-553,593
432847,476,187,-857,-1820,840,70,1195,21104,-1733
432887,468,179,-857,-3150,-980,-140,603,10916,-1384
432927,476,187,-853,-2310,210,0,-109,1916,-609
432967,464,187,-857,-2310,-70,70,-259,46,-385
433007,464,183,-861,-1400,1190,140,-278,-439,-325
433047,460,191,-853,-2870,-490,-70,-285,-530,-313
433087,472,191,-853,-910,1610,280,-284,-504,-299
433127,460,176,-869,-2730,-280,-70,-277,-439,-310
433167,468,176,-857,-1470,770,210,-269,-392,-315
433207,468,179,-857,420,700,-770,-274,-352,-315
433247,460,187,-865,-2450,-70,0,-274,-327,-304
433287,472,179,-861,-1190,1330,210,-276,-330,-306
433327,468,187,-865,-2450,0,-70,-274,-319,-317
433367,468,179,-861,-1400,980,280,-272,-315,-325
433407,468,183,-869,-2100,490,70,-276,-316,-328
433447,472,179,-853,-1960,420,140,-269,-323,-324
433487,468,176,-857,-1610,1050,140,-352,-71,-292
